event_id_cnty,event_date,event_type,country,admin1,admin2,admin3,latitude,longitude,fatalities
MZM990,2018-12-17,Protests,Mozambique,Tete,Marara,Marara,-15.9669,33.1539,0
MZM971,2018-12-17,Protests,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM2559,2018-12-15,Riots,Mozambique,Zambezia,Mopeia,Mopeia,-17.9772,35.7033,1
MZM969,2018-12-14,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.4097,39.7061,0
MZM970,2018-12-14,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,3
MZM968,2018-12-12,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7097,40.4420,6
MZM967,2018-12-11,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7026,40.3720,0
MZM965,2018-12-10,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7097,40.4420,1
MZM966,2018-12-10,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Quionga,-10.5802,40.3655,1
MZM964,2018-12-10,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Quionga,-10.6812,40.2643,3
MZM963,2018-12-07,"Strategic developments",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,0
MZM960,2018-12-05,Battles,Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,5
MZM959,2018-12-02,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.2997,40.1872,1
MZM958,2018-12-02,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,3
MZM957,2018-12-01,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.0772,39.6744,4
MZM956,2018-12-01,Battles,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.0215,40.1463,1
MZM955,2018-11-23,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.1498,39.5820,12
MZM954,2018-11-22,Riots,Mozambique,Sofala,Marromeu,Marromeu,-18.2908,35.9453,0
MZM953,2018-11-20,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-11.9319,40.1103,1
MZM952,2018-11-12,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,6
MZM951,2018-11-07,Riots,Mozambique,Manica,Manica,Manica,-18.9350,32.8759,0
MZM884,2018-11-06,"Strategic developments",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM886,2018-11-06,"Violence against civilians",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,4
MZM950,2018-11-05,Riots,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM949,2018-11-04,"Violence against civilians",Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,0
MZM948,2018-11-03,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM988,2018-11-02,Riots,Mozambique,Manica,Macate,Macate,-19.4900,33.5119,0
MZM1252,2018-10-27,Battles,Mozambique,"Cabo Delgado",Muidumbe,Chitunda,-11.8511,40.0761,4
MZM947,2018-10-24,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,1
MZM946,2018-10-23,"Violence against civilians",Mozambique,Nampula,Murrupula,Murrupula,-15.4569,38.6772,7
MZM945,2018-10-19,"Explosions/Remote violence",Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,0
MZM944,2018-10-15,"Violence against civilians",Mozambique,Maputo,Marracuene,Marracuene,-25.7369,32.6764,0
MZM943,2018-10-10,Riots,Mozambique,Sofala,Marromeu,Marromeu,-18.2908,35.9453,0
MZM936,2018-10-07,Riots,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2461,40.1611,0
MZM941,2018-10-07,Riots,Mozambique,Gaza,Xai-Xai,Xai-Xai,-25.0519,33.6442,0
MZM940,2018-10-07,Riots,Mozambique,Zambezia,Milange,Milange,-16.0986,35.7700,0
MZM935,2018-10-07,"Violence against civilians",Mozambique,Zambezia,"Alto Molocue","Alto Molocue",-15.6356,37.6883,0
MZM942,2018-10-07,Protests,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM939,2018-10-07,"Strategic developments",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM937,2018-10-07,Riots,Mozambique,Tete,Tete,Tete,-16.1564,33.5867,0
MZM938,2018-10-07,"Violence against civilians",Mozambique,Tete,Tete,Tete,-16.1564,33.5867,0
MZM932,2018-10-06,"Strategic developments",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM933,2018-10-05,Riots,Mozambique,Manica,Chimoio,Chimoio,-19.1164,33.4833,0
MZM934,2018-10-05,Riots,Mozambique,Niassa,Mandimba,Mandimba,-14.3525,35.6506,0
MZM931,2018-10-01,"Strategic developments",Mozambique,Gaza,Bilene,Makluane,-25.1667,33.1917,0
MZM930,2018-09-29,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,-11.6628,40.3681,2
MZM929,2018-09-27,Protests,Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM928,2018-09-27,"Violence against civilians",Mozambique,Tete,Tete,Tete,-16.1564,33.5867,0
MZM926,2018-09-26,Riots,Mozambique,Tete,Mutarara,Nhamayabue,-17.4206,35.0658,0
MZM927,2018-09-26,Riots,Mozambique,Sofala,Dondo,Dondo,-19.6094,34.7431,0
MZM925,2018-09-26,"Violence against civilians",Mozambique,Manica,Chimoio,Chimoio,-19.1164,33.4833,2
MZM923,2018-09-20,Battles,Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,1
MZM924,2018-09-20,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,14
MZM922,2018-09-19,Protests,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,0
MZM920,2018-09-10,"Violence against civilians",Mozambique,Niassa,Cuamba,Cuamba,-14.8031,36.5372,0
MZM921,2018-09-10,"Violence against civilians",Mozambique,Niassa,Lichinga,Lichinga,-13.3128,35.2406,0
MZM919,2018-09-07,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Quiterajo,-11.8814,40.4336,0
MZM918,2018-09-05,"Strategic developments",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.1646,40.2437,0
MZM915,2018-08-29,Battles,Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,3
MZM917,2018-08-23,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,-11.5333,40.2546,2
MZM914,2018-08-21,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,0
MZM913,2018-08-20,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM962,2018-08-18,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM916,2018-08-17,Protests,Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM912,2018-08-16,Battles,Mozambique,"Cabo Delgado",Palma,Pundanhar,-10.8947,40.0611,4
MZM961,2018-08-11,"Violence against civilians",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM911,2018-08-01,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,0
MZM910,2018-07-30,"Violence against civilians",Mozambique,Zambezia,Inhassunge,Inhassunge,-18.0539,36.9644,1
MZM909,2018-07-29,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3622,40.1047,1
MZM908,2018-07-15,"Violence against civilians",Mozambique,Nampula,Larde,Larde,-16.5333,39.6667,2
MZM904,2018-07-11,"Strategic developments",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM905,2018-07-11,"Strategic developments",Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,0
MZM903,2018-07-10,Battles,Mozambique,"Cabo Delgado",Palma,Quionga,-10.6167,40.4083,2
MZM900,2018-07-07,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Quiterajo,-11.7531,40.4317,1
MZM902,2018-07-07,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia",Mbau,-11.5892,40.1931,4
MZM901,2018-07-07,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,4
MZM890,2018-07-06,"Strategic developments",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM906,2018-07-05,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Quionga,-10.5772,40.3690,3
MZM863,2018-07-05,Protests,Mozambique,Maputo,"Cidade Da Matola","Cidade Da Matola",-25.9622,32.4589,0
MZM899,2018-07-05,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,0
MZM898,2018-06-25,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.1258,40.4769,0
MZM897,2018-06-23,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.8514,40.5944,5
MZM896,2018-06-22,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,6
MZM895,2018-06-19,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,7
MZM894,2018-06-19,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Chai,-11.9358,39.9847,5
MZM893,2018-06-17,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,2
MZM892,2018-06-17,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM891,2018-06-14,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM888,2018-06-13,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM889,2018-06-13,"Violence against civilians",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,2
MZM887,2018-06-12,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Quiterajo,-11.7531,40.4317,0
MZM885,2018-06-11,Battles,Mozambique,"Cabo Delgado",Nangade,M'Tamba,-11.4097,39.7061,2
MZM883,2018-06-09,"Strategic developments",Mozambique,"Cabo Delgado",Macomia,Macomia,-12.2467,40.1208,0
MZM880,2018-06-07,"Strategic developments",Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,0
MZM878,2018-06-06,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,1
MZM879,2018-06-06,"Violence against civilians",Mozambique,"Cabo Delgado",Quissanga,Quissanga,-12.3506,40.3131,6
MZM876,2018-06-05,"Strategic developments",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM877,2018-06-04,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,7
MZM875,2018-06-03,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Mucojo,-12.0653,40.4794,3
MZM874,2018-06-03,Battles,Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,2
MZM873,2018-06-01,Battles,Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,9
MZM872,2018-05-31,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9628,40.3517,1
MZM871,2018-05-29,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,2
MZM869,2018-05-27,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,5
MZM870,2018-05-27,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,5
MZM882,2018-05-20,Battles,Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,1
MZM868,2018-05-20,"Strategic developments",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM867,2018-05-17,"Strategic developments",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM866,2018-05-16,"Violence against civilians",Mozambique,"Cabo Delgado",Macomia,Quiterajo,-11.8814,40.4336,2
MZM881,2018-05-15,Battles,Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM865,2018-05-11,"Violence against civilians",Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,0
MZM864,2018-05-10,Battles,Mozambique,Sofala,Chibabava,Muxungue,-20.5855,33.8448,0
MZM820,2018-04-30,Riots,Mozambique,Maputo,Manhica,Manhica,-25.4022,32.8072,0
MZM819,2018-04-22,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,-11.5381,39.9353,0
MZM818,2018-04-21,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,1
MZM817,2018-04-20,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia",Diaca,-11.5381,39.9353,3
MZM816,2018-04-15,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,1
MZM815,2018-03-27,"Violence against civilians",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM814,2018-03-24,"Strategic developments",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM813,2018-03-21,"Strategic developments",Mozambique,"Cabo Delgado",Pemba,Pemba,-12.9733,40.5176,0
MZM812,2018-03-21,"Strategic developments",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM811,2018-03-19,"Strategic developments",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM979,2018-03-13,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3622,40.1047,1
MZM810,2018-03-12,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,2
MZM808,2018-03-05,"Strategic developments",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM862,2018-03-05,"Violence against civilians",Mozambique,Maputo,"Cidade Da Matola","Cidade Da Matola",-25.9622,32.4589,1
MZM809,2018-03-03,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3622,40.1047,1
MZM805,2018-02-19,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM804,2018-02-17,Protests,Mozambique,Manica,Chimoio,Chimoio,-19.1164,33.4833,0
MZM803,2018-02-09,"Violence against civilians",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM807,2018-02-09,"Strategic developments",Mozambique,Niassa,Lichinga,Lichinga,-13.3128,35.2406,0
MZM800,2018-01-19,Riots,Mozambique,Gaza,Chongoene,Chongoene,-25.0191,33.7961,0
MZM801,2018-01-19,Riots,Mozambique,Gaza,Chongoene,Chongoene,-25.0191,33.7961,2
MZM799,2018-01-15,"Violence against civilians",Mozambique,"Cabo Delgado",Nangade,Nangade,-11.2290,39.6327,2
MZM797,2018-01-13,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-11.1642,40.4639,0
MZM798,2018-01-13,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Olumbi,-10.9931,40.4739,5
MZM795,2018-01-09,"Violence against civilians",Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM794,2018-01-09,"Violence against civilians",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM793,2017-12-17,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,1
MZM792,2017-12-15,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7722,40.4756,2
MZM861,2017-12-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,1
MZM860,2017-12-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM791,2017-11-30,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,1
MZM790,2017-11-29,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,1
MZM789,2017-11-26,"Violence against civilians",Mozambique,Manica,Macossa,Nguawala,-18.3444,33.6706,0
MZM787,2017-11-18,"Violence against civilians",Mozambique,Manica,Mossurize,Espungabera,-20.4516,32.7695,0
MZM858,2017-11-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM859,2017-11-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,2
MZM761,2017-11-08,Battles,Mozambique,Maputo,"Cidade Da Matola","Cidade Da Matola",-25.9622,32.4589,7
MZM786,2017-11-06,Riots,Mozambique,Niassa,Cuamba,Cuamba,-14.8031,36.5372,0
MZM784,2017-11-01,"Violence against civilians",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,1
MZM783,2017-10-24,Riots,Mozambique,Nampula,Malema,Malema,-15.0469,37.5060,1
MZM782,2017-10-23,Riots,Mozambique,Zambezia,Gile,Gile,-16.3172,37.9303,0
MZM780,2017-10-22,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM781,2017-10-22,"Violence against civilians",Mozambique,"Cabo Delgado",Palma,Palma,-10.7667,40.4833,0
MZM779,2017-10-22,Riots,Mozambique,Tete,Macanga,Chidzolomondo,-15.0333,33.3961,3
MZM778,2017-10-21,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM777,2017-10-19,Riots,Mozambique,Zambezia,Gile,Gile,-16.1450,38.3711,0
MZM856,2017-10-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM857,2017-10-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,2
MZM776,2017-10-13,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,6
MZM774,2017-10-12,Protests,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM775,2017-10-12,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,5
MZM773,2017-10-10,"Strategic developments",Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM772,2017-10-08,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,0
MZM771,2017-10-07,"Violence against civilians",Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,1
MZM770,2017-10-06,"Strategic developments",Mozambique,Gaza,Xai-Xai,Xai-Xai,-25.0519,33.6442,0
MZM768,2017-10-05,Protests,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,0
MZM767,2017-10-05,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,8
MZM769,2017-10-05,Battles,Mozambique,"Cabo Delgado","Mocimboa da Praia","Mocimboa da Praia",-11.3460,40.3522,8
MZM766,2017-10-04,"Violence against civilians",Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM765,2017-10-03,Battles,Mozambique,Zambezia,Namacurra,Namacurra,-17.5347,37.0544,4
MZM764,2017-10-02,Riots,Mozambique,Niassa,Mandimba,Mandimba,-14.3525,35.6506,4
MZM853,2017-09-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM854,2017-09-15,Riots,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM855,2017-09-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,2
MZM763,2017-09-04,Protests,Mozambique,Manica,Manica,Manica,-18.9350,32.8759,0
MZM762,2017-08-27,Battles,Mozambique,Nampula,Mogovolas,Nametil,-15.6833,39.2389,1
MZM850,2017-08-15,Riots,Mozambique,Tete,Tete,Tete,-16.1564,33.5867,1
MZM849,2017-08-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM852,2017-08-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,2
MZM851,2017-08-15,Riots,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM760,2017-08-09,Riots,Mozambique,Maputo,Manhica,Palmeira,-25.2553,32.8728,0
MZM759,2017-07-15,"Violence against civilians",Mozambique,"Cabo Delgado",Quissanga,Bilibiza,-12.5506,40.2775,0
MZM846,2017-07-15,Riots,Mozambique,Tete,Tete,Tete,-16.1564,33.5867,1
MZM845,2017-07-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM847,2017-07-15,Riots,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM848,2017-07-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,3
MZM758,2017-07-13,Riots,Mozambique,Tete,Moatize,Moatize,-16.1153,33.7294,1
MZM757,2017-07-13,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM756,2017-07-12,Protests,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,0
MZM755,2017-06-17,"Violence against civilians",Mozambique,Manica,Mossurize,Chiurairue,-20.7351,32.5553,0
MZM754,2017-06-17,"Violence against civilians",Mozambique,Manica,Barue,Catandica,-18.3203,33.2092,0
MZM842,2017-06-15,Riots,Mozambique,Tete,Tete,Tete,-16.1564,33.5867,1
MZM843,2017-06-15,Riots,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM844,2017-06-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,3
MZM841,2017-06-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM753,2017-06-07,"Violence against civilians",Mozambique,Inhambane,Inhambane,Inhambane,-23.8650,35.3833,4
MZM752,2017-05-23,"Violence against civilians",Mozambique,Sofala,Gorongosa,Gorongosa,-18.6792,34.0728,1
MZM751,2017-05-15,"Violence against civilians",Mozambique,Sofala,Gorongosa,Vanduzi,-18.5411,34.1661,1
MZM838,2017-05-15,Riots,Mozambique,Tete,Tete,Tete,-16.1564,33.5867,1
MZM839,2017-05-15,Riots,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM840,2017-05-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,3
MZM837,2017-05-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM750,2017-05-10,Riots,Mozambique,Gaza,Xai-Xai,Xai-Xai,-25.0519,33.6442,0
MZM749,2017-04-27,"Strategic developments",Mozambique,Sofala,Gorongosa,Gorongosa,-18.6792,34.0728,0
MZM834,2017-04-15,Riots,Mozambique,Tete,Tete,Tete,-16.1564,33.5867,1
MZM833,2017-04-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,1
MZM835,2017-04-15,Riots,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM836,2017-04-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,3
MZM748,2017-04-07,"Violence against civilians",Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,0
MZM747,2017-03-30,"Violence against civilians",Mozambique,Nampula,Mogovolas,Nametil,-15.6833,39.2389,0
MZM746,2017-03-23,"Violence against civilians",Mozambique,Tete,Tsangano,Ntengo-Wa-Mbalame,-14.9500,34.5167,1
MZM830,2017-03-15,Riots,Mozambique,Tete,Tete,Tete,-16.1564,33.5867,1
MZM829,2017-03-15,Riots,Mozambique,Zambezia,Quelimane,Quelimane,-17.8786,36.8883,2
MZM831,2017-03-15,Riots,Mozambique,Nampula,Nampula,Nampula,-15.1200,39.2647,1
MZM832,2017-03-15,Riots,Mozambique,"Maputo City",Maputo,Maputo,-25.9655,32.5832,3
MZM745,2017-03-06,"Violence against civilians",Mozambique,Manica,Barue,Catandica,-18.3203,33.2092,0
MZM744,2017-02-23,Battles,Mozambique,Manica,Chimoio,Chimoio,-19.1164,33.4833,0
